,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
19179,1162 SHERIDAN AVE,2018-07-17,Residential,BRONX,10456,40.832985,-73.917377,East Concourse-Concourse Village
19182,189 SOUTH 9TH ST,2018-09-19,Residential,BROOKLYN,11211,40.70843,-73.961568,North Side-South Side
19184,119-54 METROPOLITAN AVE.,2018-07-20,Residential,QUEENS,11415,40.706035,-73.831415,Kew Gardens
19193,1960 PARK AVENUE,2018-10-24,Residential,MANHATTAN,10037,40.809623,-73.935754,East Harlem North
19213,3128 VILLA AVENUE,2018-09-17,Residential,BRONX,10468,40.875182,-73.88749,Bedford Park-Fordham North
19220,281 EAST 205TH STREET,2018-08-24,Residential,BRONX,10467,40.874138,-73.878705,Norwood
19221,677 SHEFFIELD AVENUE - APT 2-R,2018-10-24,Residential,BROOKLYN,11207,40.660494,-73.893128,East New York (Pennsylvania Ave)
19226,91-21 196TH STREET,2018-12-14,Residential,QUEENS,11423,40.714113,-73.764275,Hollis
19233,410 MARLBOROUGH RD,2018-09-17,Residential,BROOKLYN,11226,40.640147,-73.964234,Flatbush
19242,2965 EAST 196TH ST,2018-10-29,Residential,BRONX,10461,40.854306,-73.82929,Pelham Bay-Country Club-City Island
19245,1930 ANTHONY AVE,2018-08-03,Residential,BRONX,10457,40.849544,-73.902967,Mount Hope
19250,78-05 MYRTLE AVENUE,2018-08-27,Residential,QUEENS,11385,40.702708,-73.871486,Glendale
19255,1685 MORRIS AVENUE,2018-08-30,Residential,BRONX,10457,40.844016,-73.909456,Mount Hope
19263,131 BRANTON STREET,2018-07-25,Residential,BROOKLYN,11236,40.64571,-73.91926,Rugby-Remsen Village
19264,266-268 WEST 123RD ST - APT 5A,2018-08-24,Residential,MANHATTAN,10027,40.808415,-73.951078,Central Harlem South
19270,1410 BROOKLYN AVENUE,2018-08-01,Residential,BROOKLYN,11210,40.638447,-73.942458,East Flatbush-Farragut
19292,2250 WEBSTER AVENUE - APT 3B,2018-08-08,Residential,BRONX,10457,40.855423,-73.896105,Fordham South
19300,1055 FINDLAY AVENUE,2018-11-19,Residential,BRONX,10456,40.829473,-73.914299,East Concourse-Concourse Village
19303,111-23 121ST STREET,2018-07-13,Residential,QUEENS,11420,40.680735,-73.819419,South Ozone Park
19305,51 BENNETT AVENUE,2018-10-11,Residential,MANHATTAN,10033,40.852015,-73.935864,Washington Heights North
19332,400 WEST 37TH STREET,2018-11-07,Residential,MANHATTAN,10018,40.755325,-73.995019,Hudson Yards-Chelsea-Flatiron-Union Square
19336,603 MORRIS AVE,2018-07-05,Residential,BRONX,10451,40.818552,-73.922244,Melrose South-Mott Haven North
19338,325 EAST 143RD  STREET,2018-10-12,Residential,BRONX,10451,40.81432,-73.923661,Mott Haven-Port Morris
19342,116 VAN SICLEN AVENU E,2018-07-24,Residential,BROOKLYN,11207,40.677466,-73.89154,East New York
19348,222 EAST 8TH STREET,2018-07-23,Residential,BROOKLYN,11218,40.644768,-73.971882,Kensington-Ocean Parkway
19355,70 KOSCIUSZKO STREET,2018-08-20,Residential,BROOKLYN,11205,40.690474,-73.952611,Bedford
19358,596 COURTLANDT AVENU E,2018-11-08,Residential,BRONX,10451,40.817677,-73.919033,Melrose South-Mott Haven North
19364,21-40 45TH STREET,2018-08-16,Residential,QUEENS,11105,40.771944,-73.901842,Steinway
19365,631 WILLOUGHBY AVENUE,2018-12-05,Residential,BROOKLYN,11226,40.694455,-73.944209,Bedford
19367,1330 INTERVALE AVE,2018-10-11,Residential,BRONX,10459,40.830904,-73.893118,Crotona Park East
19375,1382 FIRST AVENUE,2018-08-31,Residential,MANHATTAN,10021,40.768933,-73.955162,Lenox Hill-Roosevelt Island
19392,607 RUGBY ROAD,2018-08-23,Residential,BROOKLYN,11230,40.63461,-73.964111,Flatbush
19404,109-46 123 STREET,2018-10-24,Residential,QUEENS,11420,40.682935,-73.81853,South Ozone Park
19408,97-05 HORACE HARDING EXPWY.,2018-11-14,Residential,QUEENS,11368,40.734899,-73.862526,Corona
19420,1092 WILLMOHR STREET,2018-11-19,Residential,BROOKLYN,11212,40.656896,-73.917927,Rugby-Remsen Village
19426,216-23 136TH ROAD,2018-09-06,Residential,QUEENS,11413,40.677074,-73.754532,Laurelton
19438,3205 EMMONS AVENUE,2018-11-28,Residential,BROOKLYN,11235,40.584191,-73.932453,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
19439,653 LENOX AVENUE,2018-12-11,Residential,MANHATTAN,10037,40.818929,-73.937349,Central Harlem North-Polo Grounds
19444,486 EAST 165TH ST,2018-08-23,Residential,BRONX,10456,40.826858,-73.908904,Morrisania-Melrose
19449,65-62 SAUNDERS ST,2018-11-16,Residential,QUEENS,11374,40.727378,-73.857609,Forest Hills
19450,180 PARKHILL AVE.,2018-11-14,Residential,STATEN ISLAND,10304,40.614572,-74.082129,Grymes Hill-Clifton-Fox Hills
19451,2260 CROTONA AVENUE,2018-07-26,Residential,BRONX,10457,40.851232,-73.885242,Belmont
19455,1561 METROPOLITAN AVE,2018-07-10,Residential,BRONX,10462,40.839682,-73.858084,Parkchester
19468,14-19 CHANDLER STREE T,2018-08-10,Residential,QUEENS,11691,40.608787,-73.755975,Far Rockaway-Bayswater
19470,2171 BRAGG STREET,2018-09-18,Residential,BROOKLYN,11229,40.599564,-73.935913,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
19489,1210 SHERMAN AVENUE,2018-08-24,Residential,BRONX,10456,40.834334,-73.915558,East Concourse-Concourse Village
19493,416 BEACH 38TH STREET,2018-12-14,Residential,QUEENS,11691,40.596358,-73.770726,Hammels-Arverne-Edgemere
19495,148-81 BROOKVILLE BLVD,2018-10-24,Residential,QUEENS,11422,40.652941,-73.746519,Springfield Gardens South-Brookville
19512,2875 BAINBRIDGE AVEN UE,2018-08-22,Residential,BRONX,10458,40.869132,-73.886856,Bedford Park-Fordham North
19516,1417 LELAND AVENUE,2018-12-13,Residential,BRONX,10460,40.836053,-73.864232,West Farms-Bronx River
19524,241 WEST 109TH ST,2018-08-28,Residential,MANHATTAN,10025,40.802983,-73.965725,Morningside Heights
19529,107 WEST 138TH STREET - APT 5B,2018-07-18,Residential,MANHATTAN,10030,40.81629,-73.940054,Central Harlem North-Polo Grounds
19531,474 LAFAYETTE AVE,2018-07-05,Residential,BROOKLYN,11205,40.6893,-73.956304,Bedford
19532,1777 GRAND CONCOURSE,2018-12-04,Residential,BRONX,10453,40.846431,-73.909402,Mount Hope
19534,320 OCEAN PARKWAY,2018-11-29,Residential,BROOKLYN,11218,40.641659,-73.973793,Kensington-Ocean Parkway
19545,650 NEW JERSEY AVE,2018-10-25,Residential,BROOKLYN,11207,40.663128,-73.892609,East New York (Pennsylvania Ave)
19550,148 POST AVENUE   UNIT 216,2018-07-17,Commercial,MANHATTAN,10034,40.864897,-73.919124,Marble Hill-Inwood
19554,2730 DECATUR AVENUE,2018-11-15,Residential,BRONX,10458,40.865549,-73.887998,Bedford Park-Fordham North
19577,274 EAST 175TH STREET,2018-09-21,Residential,BRONX,10457,40.846661,-73.905219,Mount Hope
19585,169 BEACH 96TH STR,2018-09-12,Residential,QUEENS,11693,40.584458,-73.817527,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
19600,1950 DALY AVENUE,2018-07-12,Residential,BRONX,10460,40.841589,-73.884015,East Tremont
19603,224-10 JAMAICA AVE,2018-07-30,Residential,QUEENS,11428,40.721854,-73.730729,Queens Village
19610,2227 CINCINNATUS AVE,2018-07-10,Residential,BRONX,10473,40.8205,-73.847413,Soundview-Castle Hill-Clason Point-Harding Park
19617,1490 DUMONT AVENUE,2018-09-26,Residential,BROOKLYN,11208,40.670952,-73.86251,East New York
19619,1653 LINCOLN PLACE,2018-12-14,Residential,BROOKLYN,11233,40.669245,-73.921823,Ocean Hill
19621,679 48TH STREET,2018-07-06,Residential,BROOKLYN,11220,40.643965,-74.005387,Sunset Park East
19625,1820 STANHOPE ST,2018-07-11,Residential,QUEENS,11385,40.707139,-73.913952,Ridgewood
19629,209-15 116TH ROAD,2018-08-27,Residential,QUEENS,11411,40.697277,-73.744028,Cambria Heights
19639,750 GRAND CONCOURSE,2018-12-07,Residential,BRONX,10451,40.822893,-73.924652,East Concourse-Concourse Village
19644,969 43RD STREET,2018-10-24,Residential,BROOKLYN,11219,40.642867,-73.996025,Sunset Park East
19655,55 LENOX ROAD,2018-08-29,Residential,BROOKLYN,11226,40.653693,-73.957693,Prospect Lefferts Gardens-Wingate
19658,758 EAST 105 STREET,2018-07-06,Residential,BROOKLYN,11236,40.648103,-73.895328,Canarsie
19670,600 EAST 181ST STREE T,2018-12-19,Residential,BRONX,10457,40.850378,-73.890788,East Tremont
19684,201 SOUTH 4TH STREET,2018-08-06,Residential,BROOKLYN,11211,40.710881,-73.96016,North Side-South Side
19687,1015 E. 167TH ST.,2018-11-05,Residential,BRONX,10459,40.826792,-73.889244,Morrisania-Melrose
19701,30 PARK TERRACE EAST,2018-09-19,Residential,MANHATTAN,10034,40.869968,-73.917306,Marble Hill-Inwood
19706,798 NEW LOTS AVENUE,2018-11-26,Residential,BROOKLYN,11208,40.667064,-73.881078,East New York
19710,2501 NOSTRAND AVENUE,2018-08-13,Residential,BROOKLYN,11210,40.623528,-73.94625,Midwood
19718,167 EAST 115TH STREET APARTMENT 2A,2018-10-29,Residential,MANHATTAN,10029,40.797654,-73.941418,East Harlem North
19725,72-65 150TH ST,2018-07-23,Residential,QUEENS,11367,40.726431,-73.816734,Kew Gardens Hills
19730,57-57 GRANGER STREET,2018-12-17,Residential,QUEENS,11368,40.738929,-73.85634,Corona
19734,83-57 118TH STREET,2018-11-19,Residential,QUEENS,11415,40.705793,-73.834413,Kew Gardens
19737,111-35 144TH STREET,2018-12-13,Residential,QUEENS,11435,40.68546,-73.800268,South Jamaica
19748,50 AMSTERDAM AVENUE,2018-09-24,Residential,MANHATTAN,10023,40.771982,-73.986483,Lincoln Square
19749,307 SHEFFIELD AVENUE,2018-10-01,Residential,BROOKLYN,11207,40.669648,-73.896293,East New York (Pennsylvania Ave)
19751,37-18 BOWNE STREET,2018-08-29,Residential,QUEENS,11354,40.762738,-73.825218,Flushing
19759,899 EAST 169TH STREE T,2018-07-17,Residential,BRONX,10459,40.828332,-73.895616,Morrisania-Melrose
19784,1231 BOYNTON AVENUE,2018-08-21,Residential,BRONX,10472,40.829608,-73.878468,West Farms-Bronx River
19818,305-315 EAST 86TH ST REET,2018-07-18,Residential,MANHATTAN,10028,40.777704,-73.951314,Yorkville
19831,2170 UNIVERSITY AVEN UE A/K/A 2170 DR. M L KING BLVD,2018-07-30,Residential,BRONX,10453,40.858102,-73.909107,University Heights-Morris Heights
19838,141 EAST 54TH STREET,2018-12-10,Residential,BROOKLYN,11203,40.655349,-73.926852,Rugby-Remsen Village
19845,809 WEST 177TH ST,2018-07-12,Residential,MANHATTAN,10033,40.847999,-73.940296,Washington Heights South
19851,2150 WALLACE AVENUE,2018-11-27,Residential,BRONX,10462,40.855053,-73.864783,Pelham Parkway
19854,111-115 WEST 141ST S TREET,2018-12-12,Residential,MANHATTAN,10030,40.818153,-73.938661,Central Harlem North-Polo Grounds
19857,106-56 159TH STREET,2018-09-10,Residential,QUEENS,11433,40.697097,-73.795325,South Jamaica
19860,1820 CLINTON AVENUE,2018-08-28,Residential,BRONX,10457,40.842429,-73.892352,East Tremont
19894,3121 VILLA AVENUE,2018-08-20,Residential,BRONX,10468,40.875146,-73.887529,Bedford Park-Fordham North
19899,110-16 63RD AVENUE,2018-08-10,Residential,QUEENS,11375,40.735841,-73.847751,Forest Hills
19905,1006 GERARD AVE,2018-08-22,Residential,BRONX,10452,40.830692,-73.923057,West Concourse
19919,2113 BELMONT AVENUE,2018-09-14,Residential,BRONX,10457,40.848999,-73.889558,East Tremont
19927,510 WYONA STREET,2018-08-09,Residential,BROOKLYN,11207,40.666039,-73.891447,East New York (Pennsylvania Ave)
19929,558 EASTERN PARKWAY,2018-11-13,Residential,BROOKLYN,11225,40.669812,-73.949698,Crown Heights South
19930,544 WATKINS STREET,2018-09-28,Residential,BROOKLYN,11212,40.659102,-73.905162,Brownsville
19947,674 MACDONOUGH ST,2018-09-05,Residential,BROOKLYN,11210,40.683818,-73.919217,Stuyvesant Heights
19956,460 WEST 149TH STREE T,2018-08-02,Residential,MANHATTAN,10031,40.827433,-73.944954,Hamilton Heights
19963,701-703 W 184TH ST AKA 4321 BROADWAY,2018-09-18,Residential,MANHATTAN,10033,40.852108,-73.934914,Washington Heights North
19970,10 BENNETT AVENUE,2018-11-29,Residential,MANHATTAN,10033,40.850846,-73.936476,Washington Heights North
19976,6645 BROADWAY,2018-10-23,Residential,BRONX,10471,40.909804,-73.896609,North Riverdale-Fieldston-Riverdale
19984,200 WEST 147 STREET,2018-07-31,Residential,MANHATTAN,10029,40.823167,-73.9387,Central Harlem North-Polo Grounds
19993,3345 DECATUR AVENUE,2018-11-15,Residential,BRONX,10467,40.877557,-73.872945,Norwood
19997,470 LENOX AVENUE,2018-11-29,Residential,MANHATTAN,10037,40.813008,-73.94165,Central Harlem North-Polo Grounds
20021,24-03 41ST AVENUE,2018-07-02,Commercial,QUEENS,11101,40.752581,-73.939739,Queensbridge-Ravenswood-Long Island City
20026,2260 HAVILAND AVE,2018-11-07,Residential,BRONX,10462,40.830726,-73.848864,Westchester-Unionport
20043,1565 ODELL STREET,2018-11-14,Residential,BRONX,10462,40.838295,-73.854596,Parkchester
20047,115 LOGAN STREET,2018-08-13,Residential,BROOKLYN,11208,40.683719,-73.878279,Cypress Hills-City Line
20053,625 MANIDA STREET,2018-07-03,Residential,BRONX,10474,40.81265,-73.887924,Hunts Point
20066,801 OCEAN AVE,2018-08-14,Residential,BROOKLYN,11226,40.642904,-73.959635,Flatbush
20068,21 SEAVER AVE.,2018-08-24,Residential,STATEN ISLAND,10306,40.586703,-74.103362,Old Town-Dongan Hills-South Beach
20069,452 AMBOY STREET  AK A 448-456 AMBOY ST,2018-12-17,Residential,BROOKLYN,11212,40.659258,-73.911995,Brownsville
20077,230-20 LANSING AVENUE,2018-08-09,Residential,QUEENS,11413,40.664981,-73.747165,Springfield Gardens South-Brookville
20079,1320 EAST 92ND STREET,2018-07-26,Residential,BROOKLYN,11236,40.638315,-73.901354,Canarsie
20087,9-23 THAYER STREET,2018-12-18,Residential,MANHATTAN,10040,40.86175,-73.925967,Washington Heights North
20092,1018 LEXINGTON AVENU E,2018-07-12,Commercial,MANHATTAN,10021,40.77092,-73.961857,Upper East Side-Carnegie Hill
20093,364 HUNTINGTON AVENU E,2018-12-19,Residential,BRONX,10465,40.818036,-73.822869,Schuylerville-Throgs Neck-Edgewater Park
20110,967 KELLY STREET,2018-07-12,Residential,BRONX,10459,40.82186,-73.895879,Longwood
20117,90-34 185TH STREET,2018-11-13,Residential,QUEENS,11423,40.710898,-73.774863,Jamaica
20118,131 W 142ND STREET - APT 06A,2018-11-19,Residential,MANHATTAN,10030,40.819006,-73.938772,Central Harlem North-Polo Grounds
20119,1060 BEACH AVENUE,2018-10-05,Residential,BRONX,10472,40.826865,-73.865194,Soundview-Bruckner
20121,86 SOUTH 8TH STREET 3RD FLOOR,2018-07-24,Residential,BROOKLYN,11249,40.709752,-73.966033,North Side-South Side
20122,2776 JEROME AVE,2018-08-21,Residential,BRONX,10468,40.869722,-73.895327,Van Cortlandt Village
20128,1350 EAST 18TH STREE T,2018-10-15,Residential,BROOKLYN,11230,40.617332,-73.957007,Midwood
20130,11 PAERDEGAT 10TH STREET,2018-10-12,Residential,BROOKLYN,11236,40.628942,-73.905475,Canarsie
20147,168-17 89TH AVENUE,2018-07-16,Residential,QUEENS,11432,40.7088,-73.793435,Jamaica
20150,840 8TH AVENUE,2018-12-12,Residential,MANHATTAN,10019,40.762694,-73.985799,Midtown-Midtown South
20153,405 WEST 54TH ST,2018-10-02,Residential,MANHATTAN,10019,40.766213,-73.987625,Clinton
20172,920 METCALF AVENUE,2018-09-25,Residential,BRONX,10473,40.823477,-73.871152,Soundview-Castle Hill-Clason Point-Harding Park
20184,894 ROGERS PLACE,2018-10-10,Residential,BRONX,10459,40.820564,-73.897861,Longwood
20185,550 WEST 125TH STREET,2018-09-13,Residential,MANHATTAN,10027,40.814362,-73.957147,Morningside Heights
20186,1754 HOBART AVENUE,2018-10-30,Residential,BRONX,10461,40.846551,-73.830839,Pelham Bay-Country Club-City Island
20204,512 WEST 135TH STREET,2018-08-06,Residential,MANHATTAN,10031,40.819202,-73.952859,Manhattanville
20207,605 EAST 138TH STREE T,2018-10-31,Residential,BRONX,10454,40.806204,-73.916005,Mott Haven-Port Morris
20211,1710 WHITE PLAINS RO AD,2018-10-05,Residential,BRONX,10462,40.844091,-73.865698,Van Nest-Morris Park-Westchester Square
20212,250 WEST 50TH STREET,2018-09-18,Residential,MANHATTAN,10019,40.76183,-73.985034,Midtown-Midtown South
20218,65-62 SAUNDERS ST,2018-11-16,Residential,QUEENS,11374,40.727378,-73.857609,Forest Hills
20220,200 EAST 205TH STREET,2018-11-02,Residential,BRONX,10458,40.874962,-73.884272,Bedford Park-Fordham North
20226,1725 PURDY STREET,2018-08-13,Residential,BRONX,10462,40.841465,-73.854763,Parkchester
20231,2064 NOSTRAND AVENUE,2018-08-31,Residential,BROOKLYN,11210,40.63515,-73.947909,Flatbush
20247,35 MCCLELLAN STREET,2018-07-16,Residential,BRONX,10452,40.834243,-73.922424,West Concourse
20260,142-02 84TH DR.,2018-11-26,Residential,QUEENS,11435,40.710978,-73.814883,Briarwood-Jamaica Hills
20267,650 GATES AVENUE,2018-07-02,Residential,BROOKLYN,11221,40.687615,-73.938374,Stuyvesant Heights
20274,1 UNIVERSITY PLACE,2018-08-28,Residential,MANHATTAN,10003,40.730785,-73.995486,West Village
20284,645 OCEAN PARKWAY,2018-08-16,Residential,BROOKLYN,11230,40.632625,-73.97206,Flatbush
20295,48-05 46TH STREET,2018-08-01,Residential,QUEENS,11377,40.739029,-73.919515,Hunters Point-Sunnyside-West Maspeth
20297,2080 GRAND CONCOURSE,2018-09-21,Residential,BRONX,10457,40.853578,-73.902668,Mount Hope
20309,106 FULTON STREET,2018-08-07,Residential,MANHATTAN,10038,40.709729,-74.006792,Battery Park City-Lower Manhattan
20313,3171 ROCHAMBEAU AVENUE,2018-08-15,Residential,BRONX,10467,40.875243,-73.880482,Norwood
20326,1926 WEST 13TH STREE T,2018-07-12,Residential,BROOKLYN,11223,40.599624,-73.984807,Bensonhurst East
20331,558 RIVERDALE AVENUE - APT 2R,2018-09-12,Residential,BROOKLYN,11207,40.662974,-73.89528,East New York (Pennsylvania Ave)
20339,329 EAST 197 STREET,2018-07-26,Residential,BRONX,10458,40.866611,-73.888694,Bedford Park-Fordham North
20356,309 ALEXANDER AVENUE,2018-07-24,Residential,BRONX,10454,40.811625,-73.924,Mott Haven-Port Morris
20392,133-20 76TH ST A/K/A 133-20 EMERALD ST FIRST FLOOR (ROOM 3),2018-07-23,Residential,QUEENS,11414,40.672488,-73.859763,Lindenwood-Howard Beach
20398,515 WEST 52ND STREET,2018-11-27,Residential,MANHATTAN,10019,40.766439,-73.992054,Clinton
20402,44 AVENUE B,2018-07-25,Residential,MANHATTAN,10009,40.722925,-73.982791,East Village
20409,666 EAST 233 STREET,2018-10-09,Residential,BRONX,10466,40.893809,-73.8587,Williamsbridge-Olinville
20413,363 DUMONT AVENUE,2018-07-20,Residential,BROOKLYN,11212,40.664622,-73.905867,Brownsville
20418,504 MYRTLE AVENUE,2018-10-11,Residential,BROOKLYN,11205,40.693525,-73.964844,Clinton Hill
20429,150 E. 19TH STREET,2018-12-17,Residential,BROOKLYN,11226,40.645918,-73.961453,Flatbush
20453,3555 OXFORD AVENUE,2018-08-02,Residential,BRONX,10463,40.886026,-73.908863,Spuyten Duyvil-Kingsbridge
20455,25 EAST MOSHOLU PKWY N,2018-11-29,Residential,BRONX,10467,40.879794,-73.883435,Norwood
20456,410 WESTMINSTER ROAD,2018-09-06,Residential,BROOKLYN,11218,40.638959,-73.966851,Flatbush
20458,1552 71ST STREET,2018-07-19,Residential,BROOKLYN,11228,40.619232,-73.999525,Bensonhurst West
20470,584 EAST 163 STREET,2018-09-06,Residential,BRONX,10456,40.823882,-73.90803,Morrisania-Melrose
20471,127-01 172ND STREET,2018-12-13,Residential,QUEENS,11434,40.680334,-73.771512,St. Albans
20472,3491 FENTON AVENUE,2018-10-25,Residential,BRONX,10469,40.878034,-73.849045,Eastchester-Edenwald-Baychester
20474,159 EAST 103RD ST,2018-07-31,Residential,MANHATTAN,10029,40.790128,-73.947213,East Harlem South
20477,1406 OGDEN AVENUE,2018-10-18,Residential,BRONX,10452,40.842684,-73.923957,Highbridge
20479,177 SANDS STREET,2018-07-05,Residential,BROOKLYN,11201,40.699801,-73.983616,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
20487,2110 MADISON AVENUE,2018-12-12,Residential,MANHATTAN,10037,40.810563,-73.937136,East Harlem North
20491,50 BARBEY STREET,2018-08-22,Residential,BROOKLYN,11207,40.68212,-73.890025,Cypress Hills-City Line
20492,52 MARKHAM LANE,2018-08-16,Residential,STATEN ISLAND,10310,40.638965,-74.116865,West New Brighton-New Brighton-St. George
20501,75-12 60TH LANE,2018-10-26,Residential,QUEENS,11385,40.698228,-73.89481,Glendale
20508,260 WEST 153RD STREE T,2018-07-18,Residential,MANHATTAN,10039,40.82741,-73.937178,Central Harlem North-Polo Grounds
20513,70-18 34TH AVENUE,2018-10-05,Residential,QUEENS,11372,40.75258,-73.895933,Jackson Heights
20517,36 BEDFORD PARK BLVD,2018-10-10,Residential,BRONX,10468,40.872625,-73.888477,Van Cortlandt Village
20520,683 HALSEY STREET,2018-10-09,Residential,BROOKLYN,11233,40.684681,-73.924909,Stuyvesant Heights
20580,676 RIVERSIDE DRIVE,2018-09-18,Residential,MANHATTAN,10031,40.826851,-73.95217,Hamilton Heights
20604,845 LONGFELLOW AVENUE,2018-09-26,Residential,BRONX,10474,40.818312,-73.885577,Hunts Point
20630,243 78TH STREET,2018-10-04,Residential,BROOKLYN,11209,40.629655,-74.030151,Bay Ridge
20636,6513 17TH AVENUE,2018-09-19,Residential,BROOKLYN,11204,40.620365,-73.992605,Bensonhurst West
20640,289 EAST 94TH ST,2018-09-26,Residential,BROOKLYN,11212,40.65904,-73.921896,Rugby-Remsen Village
20641,420 EAST 105TH ST,2018-07-02,Residential,MANHATTAN,10029,40.78862,-73.939797,East Harlem South
20653,2165 CHATTERTON AVENUE,2018-10-15,Residential,BRONX,10472,40.828176,-73.851406,Westchester-Unionport
20663,1307 EDWARD L. GRANT HWY,2018-09-06,Residential,BRONX,10452,40.839172,-73.921493,Highbridge
20668,135 HAWTHORNE STREET,2018-09-24,Residential,BROOKLYN,11225,40.657524,-73.955543,Prospect Lefferts Gardens-Wingate
20710,1481 EAST 94TH ST,2018-11-14,Residential,BROOKLYN,11236,40.63601,-73.896245,Canarsie
20715,112 WEST 136TH STREE T,2018-10-22,Residential,MANHATTAN,10030,40.81506,-73.94107,Central Harlem North-Polo Grounds
20716,120 BENCHLEY PLACE,2018-07-03,Residential,BRONX,10475,40.873827,-73.826062,Co-op City
20718,2701 OCEAN AVENUE,2018-10-24,Residential,BROOKLYN,11229,40.595585,-73.950676,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
20720,1041 BUSHWICK AVENUE,2018-11-28,Residential,BROOKLYN,11221,40.691107,-73.920957,Bushwick South
20752,547 EAST 168TH STREET,2018-07-19,Residential,BRONX,10456,40.830857,-73.905191,Claremont-Bathgate
20758,1595 UNIONPORT ROAD,2018-11-14,Residential,BRONX,10462,40.84038,-73.862655,Parkchester
20760,1356 WALTON AVENUE,2018-12-13,Residential,BRONX,10452,40.838477,-73.916792,West Concourse
20763,955 UNDERHILL AVENUE,2018-07-13,Residential,BRONX,10473,40.824735,-73.860891,Soundview-Castle Hill-Clason Point-Harding Park
20765,151 EAST 57 STREET,2018-09-25,Commercial,MANHATTAN,10022,40.760742,-73.968664,Turtle Bay-East Midtown
20770,442 EAST 78TH STREET,2018-07-17,Residential,MANHATTAN,10075,40.771224,-73.952178,Lenox Hill-Roosevelt Island
20773,103-41 177 STREET,2018-10-29,Residential,QUEENS,11433,40.704646,-73.782014,South Jamaica
20779,7816 3RD AVENUE,2018-11-28,Residential,BROOKLYN,11209,40.629106,-74.028767,Bay Ridge
20785,655 MORRIS AVENUE,2018-12-06,Residential,BRONX,10451,40.81963,-73.921751,Melrose South-Mott Haven North
20798,226 E 54TH STREET,2018-08-02,Commercial,MANHATTAN,10022,40.757994,-73.968167,Turtle Bay-East Midtown
20807,3806 BAILEY AVENUE,2018-08-15,Residential,BRONX,10463,40.884274,-73.897615,Van Cortlandt Village
20815,56-05 137TH STREET,2018-09-10,Residential,QUEENS,11355,40.748209,-73.827877,Queensboro Hill
20820,1195 E.92ND STREET,2018-07-23,Residential,BROOKLYN,11236,40.640549,-73.903977,Canarsie
20825,33 CATON PLACE AKA 23-49 CATON PLACE APT.#2-Q,2018-10-05,Residential,BROOKLYN,11218,40.649259,-73.973938,Windsor Terrace
20830,1546 SELWYN AVENUE,2018-12-13,Residential,BRONX,10457,40.841525,-73.910456,East Concourse-Concourse Village
20832,1890 OCEAN AVENUE,2018-10-09,Residential,BROOKLYN,11230,40.615591,-73.95449,Midwood
20837,798 NEW LOTS AVENUE,2018-09-17,Residential,BROOKLYN,11208,40.667064,-73.881078,East New York
20845,458 COLUMBIA STREET,2018-07-18,Residential,BROOKLYN,11231,40.675939,-74.007095,Carroll Gardens-Columbia Street-Red Hook
20848,1386 NELSON AVE,2018-08-07,Residential,BRONX,10452,40.84223,-73.922158,Highbridge
20868,711 A SEAGIRT AVE,2018-11-07,Residential,QUEENS,11691,40.595996,-73.742187,Far Rockaway-Bayswater
20879,1970 EAST 18 STREET,2018-07-20,Residential,BROOKLYN,11229,40.602238,-73.954146,Madison
20881,2363 ADAM CLAYTON POWELL JR. BLVD,2018-12-12,Commercial,MANHATTAN,10030,40.817339,-73.942206,Central Harlem North-Polo Grounds
20890,41 BELVIDERE STREET 4TH FLOOR,2018-08-20,Commercial,BROOKLYN,11206,40.69912,-73.936506,Bushwick South
20911,500 EAST 165TH STREE T,2018-12-03,Residential,BRONX,10456,40.826743,-73.908543,Morrisania-Melrose
20932,700 COLUMBUS AVENUE,2018-12-19,Residential,MANHATTAN,10025,40.7917,-73.968386,Upper West Side
20945,105-34 91 STREET,2018-10-15,Residential,QUEENS,11417,40.679777,-73.847706,Ozone Park
20950,68 HERKIMER STREET,2018-08-01,Residential,BROOKLYN,11216,40.679713,-73.951144,Crown Heights North
20959,626 FIRST AVENUE,2018-07-20,Residential,MANHATTAN,10016,40.744898,-73.972688,Turtle Bay-East Midtown
20962,3863 WHITE PLAINS RO AD A/K/A 3861-3869 WHITE PLAINK/A 3869 WHITE PLAIN,2018-11-14,Commercial,BRONX,10467,40.885202,-73.861918,Williamsbridge-Olinville
20969,574 MIDWOOD STREET,2018-11-20,Residential,BROOKLYN,11203,40.660671,-73.941498,Prospect Lefferts Gardens-Wingate
20971,1501 LEXINGTON AVENU E,2018-09-17,Residential,MANHATTAN,10029,40.786435,-73.950499,East Harlem South
20997,91 ANN STREET UNIT 2,2018-12-07,Residential,STATEN ISLAND,10302,40.638663,-74.132156,Port Richmond
21008,622 GLENMORE AVENUE,2018-12-07,Residential,BROOKLYN,11207,40.674465,-73.887352,East New York
21013,401 E. 20TH ST.  ##,2018-11-28,Commercial,MANHATTAN,10010,40.734842,-73.979692,Stuyvesant Town-Cooper Village
21016,3117 KINGS HIGHWAY,2018-10-03,Residential,BROOKLYN,11234,40.61756,-73.943319,Flatlands
